sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
sl	0.55	0.45	-0.1625	0.037666	14.12051	13.16549	15.00769	14.5641	10	0.955018	4.120513	3.165495	-0.887179	1.398607	7.614719	7.406679	6.385281	7	10	0.20804	-2.385281	-2.593321	1.229437	-0.406679	0.160877	0.06125	0.05125	0.08125	0.836735	0.0278064	0.0315804	49.9026	44.3987	-0.1272705	0.003774	0.1168629	5.5039	-0.04259777	0.1536955	0.00039729	0.0013055
sl	0.85	0.15	-0.0125	0.001142	15.7218	14.81118	16.63718	16.17949	13	0.910613	2.721795	1.811182	-0.915385	1.368305	14.16043	14.42967	15.77897	14.9697	12	-0.26924	2.160428	2.429668	-1.618538	0.540029	0.147916	0.06625	0.050625	0.09125	0.764151	0.0124627	0.0925571	29.5214	105.433	-2.005086	0.0800944	-1.27296	75.9116	-0.1050347	-0.1372737	0.00086344	0.00132727
sl	0	0	-0.1125	0.042042	15.98333	15.04628	16.68333	16.33333	13	0.937053	2.983333	2.04628	-0.7	1.287053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156773	0.06625	0.050625	0.09125	0.764151	NA	NA	NA	NA	NA	NA	NA	NA	-0.004977038	-0.04307059	4.306e-05	0.00043665
sl	0.15	0.15	0.125	0.055804	15.98333	15.04628	16.68333	16.33333	13	0.937053	2.983333	2.04628	-0.7	1.287053	1.4	1.313869	2.2	1.8	1	0.086131	0.4	0.313869	-0.8	0.486131	0.156773	0.06625	0.050625	0.09125	0.764151	0.0925571	0.0135612	105.7	31.3645	1.920613	0.0789959	1.214928	74.3355	-0.1345861	-0.2094007	0.00124254	0.00228078
sl	0	0	-0.0125	0.016807	11.64103	13.16549	12.8718	12.25641	14	-1.524469	-2.358974	-0.834505	-1.230769	-0.909085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.100453	0.0525	0.0425	0.0675	0.809524	NA	NA	NA	NA	NA	NA	NA	NA	-0.2871865	-0.3504812	0.00228808	0.00307474
sl	0.35	0.35	0.325	0.206731	11.38077	13.16549	11.64487	11.51282	14	-1.784726	-2.619231	-0.834505	-0.264103	-1.652675	7.802198	5.974591	7.582418	7.692308	4	1.827606	3.802198	1.974591	0.21978	1.717716	0.099158	0.0525	0.0425	0.0675	0.809524	0.0305116	0.0138992	52.8901	24.36	0.7862757	0.0166124	0.7752737	28.5301	-0.5310828	-0.5127056	0.00379423	0.00412182
sl	0	0	-0.0875	0.04804	8.479487	10.57942	4.853846	6.666667	12	-2.099929	-3.520513	-1.420584	3.625641	-3.912749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.065819	0.05375	0.04375	0.06875	0.813953	NA	NA	NA	NA	NA	NA	NA	NA	0.1015059	-0.03388764	0.0013946	0.0005119
sl	0	0	-0.1125	0.054054	6.20641	7.993336	5.742308	5.974359	7	-1.786926	-0.79359	0.993336	0.464103	-2.018977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.098918	0.05	0.044375	0.06125	0.8875	NA	NA	NA	NA	NA	NA	NA	NA	0.2000488	0.356687	0.0030799	0.0049865
sl	0.15	0.15	0.15	0.105263	7.152564	8.228434	5.411538	6.282051	5	-1.07587	2.152564	3.228434	1.741026	-1.946383	2.666667	3.50365	8.533333	5.6	3	-0.836983	-0.333333	0.50365	-5.866667	2.09635	0.106553	0.07875	0.048125	0.1225	0.611111	NA	NA	85.8667	34.8467	NA	NA	0.9018377	51.02	-0.1301623	0.001205909	0.001941	1.68e-05
sl	0	0	-0.2125	0.083381	7.142308	7.993336	5.421795	6.282051	5	-0.851029	2.142308	2.993336	1.720513	-1.711285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111495	0.08125	0.050625	0.125	0.623077	NA	NA	NA	NA	NA	NA	NA	NA	0.3677943	0.3953432	0.00420275	0.00444263
sl	0.2	0.2	0.2	0.142857	7.142308	7.993336	5.421795	6.282051	5	-0.851029	2.142308	2.993336	1.720513	-1.711285	2.142857	1.5427	2.428571	2.285714	0	0.600157	2.142857	1.5427	-0.285714	0.743015	0.111495	0.08125	0.050625	0.125	0.623077	0.0843512	0.0187487	80.4107	28.9335	1.503865	0.0656025	1.022147	51.4772	-0.01215048	-0.04516877	0.0001401	0.0005271
sl	0.025	0.025	0.025	0.016807	9.760256	9.639023	4.547436	7.153846	7	0.121233	2.760256	2.639023	5.212821	-2.485177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164392	0.07375	0.043125	0.1	0.584746	NA	NA	NA	NA	NA	NA	NA	NA	-0.02592604	-0.1802037	0.0002833	0.0022136
sl	0	0	-0.0125	0.016807	8.39359	11.04961	6.426923	7.410256	15	-2.656022	-6.60641	-3.950388	1.966667	-3.639356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183056	0.06625	0.04375	0.08875	0.660377	NA	NA	NA	NA	NA	NA	NA	NA	0.3305595	-0.04930347	0.005149	0.0009487
sl	0	0	-0.025	0.033898	7.026923	10.10922	5.537179	6.282051	15	-3.082296	-7.973077	-4.890781	1.489744	-3.827168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.060941	0.05625	0.040625	0.075	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.03582554	0.1312517	0.0004055	0.0014182
sl	0.05	0.05	0.05	0.033898	7.207692	10.57942	5.920513	6.564103	14	-3.371723	-6.792308	-3.420584	1.287179	-4.015313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.067006	0.05	0.04	0.065	0.8	0.498783	0.0113902	200	24.8926	3.779418	0.4873928	2.083747	175.1074	-0.1845211	-0.1365828	0.00173994	0.00128243
sl	0.075	0.075	-0.2125	0.064648	6.880769	10.10922	4.35	5.615385	15	-3.22845	-8.119231	-4.890781	2.530769	-4.493835	4	4	3	3.5	5	0	-1	-1	1	-0.5	0.077564	0.06625	0.04375	0.09625	0.660377	0.0174614	0.0194762	36	36.0443	-0.1092005	0.0020148	-0.001229799	0.0443	0.5895286	0.4701517	0.00648853	0.00558494
sl	0	0	-0.0125	0.016807	7.187179	10.34432	3.889744	5.538462	15	-3.157138	-7.812821	-4.655682	3.297436	-4.805856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.076192	0.0625	0.04	0.085	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.2633456	0.1007154	0.0034225	0.0015086
sl	0.025	0.025	0.025	0.016807	6.096154	8.698631	3.185897	4.641026	12	-2.602477	-5.903846	-3.301369	2.910256	-4.057605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111135	0.06875	0.04625	0.09875	0.672727	NA	NA	NA	NA	NA	NA	NA	NA	-0.05935216	-0.09077961	0.0009456	0.0014815
sl	0.725	0.275	0.1375	0.018541	6.684615	8.698631	4.905128	5.794872	12	-2.014015	-5.315385	-3.301369	1.779487	-2.903759	3.931034	5.856633	2.926108	3.428571	11	-1.925599	-7.068966	-5.143367	1.004926	-2.428062	0.11465	0.06875	0.04625	0.10625	0.672727	NA	NA	44.0419	35.6545	NA	NA	0.2112661	8.3874	-0.006483462	0.01917238	8.97e-05	0.0002682
sl	0.025	0.025	0.025	0.016807	7.232051	8.698631	3.485897	5.358974	9	-1.466579	-1.767949	-0.301369	3.746154	-3.339656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.082787	0.06375	0.04125	0.08625	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.1926288	-0.2212065	0.0034327	0.0041042
sl	0.075	0.075	0.075	0.051282	7.596154	10.81451	7.121795	7.358974	12	-3.21836	-4.403846	-1.185486	0.474359	-3.455539	0	0	0	0	0	0	0	0	0	0	0.120384	0.06375	0.04125	0.08625	0.647059	NA	NA	167.667	25.5653	NA	NA	1.880744	142.1017	-0.3125512	-0.4166407	0.0052772	0.0076866
sl	0	0	-0.0125	0.016807	7.252564	10.57942	7.055128	7.153846	12	-3.326852	-4.747436	-1.420584	0.197436	-3.42557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.122439	0.06375	0.04125	0.08625	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.3608529	-0.4022722	0.0060149	0.0070114
sl	0	0	-0.05	0.017241	7.85641	11.04961	11.22051	9.538462	12	-3.193202	-4.14359	-0.950388	-3.364103	-1.51115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.120602	0.06125	0.03875	0.08375	0.632653	NA	NA	NA	NA	NA	NA	NA	NA	-0.4243611	-0.6512739	0.0064974	0.0119514
sl	0.95	0.05	-0.05	0.033898	7.279487	10.57942	9.541026	8.410256	10	-3.299929	-2.720513	0.579416	-2.261538	-2.169159	6.495021	9.044203	6.153627	6.324324	8	-2.549182	-1.504979	1.044203	0.341394	-2.719879	0.123562	0.06	0.0375	0.0825	0.625	0.0178966	0.0122137	35.3798	22	0.3820525	0.0056829	0.4750986	13.3798	-0.3798273	-0.5987558	0.0072515	0.0133245
sl	0.025	0.025	0.025	0.016807	8.241026	11.28471	12.27179	10.25641	17	-3.043684	-8.758974	-5.71529	-4.030769	-1.0283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.130293	0.06625	0.035625	0.0925	0.537736	NA	NA	NA	NA	NA	NA	NA	NA	-0.1725751	-0.5643423	0.0026797	0.011277
sl	0	0	-0.0125	0.016807	8.337179	10.81451	12.22692	10.28205	16	-2.477334	-7.662821	-5.185486	-3.889744	-0.532463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128593	0.06625	0.035625	0.0925	0.537736	NA	NA	NA	NA	NA	NA	NA	NA	-0.1406913	-0.5104528	0.0022188	0.0101859
sl	0.025	0.025	0.025	0.016807	9.342308	11.04961	9.991026	9.666667	19	-1.707304	-9.657692	-7.950388	-0.648718	-1.382945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141794	0.0625	0.031875	0.08875	0.51	NA	NA	NA	NA	NA	NA	NA	NA	-0.5123483	-0.9393692	0.008221	0.0201327
sl	0.025	0.025	0.025	0.016807	11.58974	12.2251	11.07692	11.33333	19	-0.635359	-7.410256	-6.774897	0.512821	-0.891769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.158462	0.055	0.0325	0.0775	0.590909	NA	NA	NA	NA	NA	NA	NA	NA	-0.6303131	-0.9337933	0.010234	0.0196841
sl	0	0	-0.0125	0.016807	10.44359	12.2251	8.325641	9.384615	15	-1.781513	-4.55641	-2.774897	2.117949	-2.840487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.120476	0.0475	0.0375	0.0675	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.1916063	-0.1571168	0.002249	0.0018966
sl	0.475	0.475	0.3125	0.111506	11.13718	12.6953	9.734615	10.4359	17	-1.558119	-5.862821	-4.304701	1.402564	-2.259401	6.233918	6.580626	5.432749	5.833333	10	-0.346708	-3.766082	-3.419374	0.80117	-0.747293	0.113746	0.04375	0.03375	0.05875	0.771429	0.0269251	0.0147793	48.462	30.0238	0.5998314	0.0121458	0.4787896	18.4382	-0.3734005	-0.3228792	0.00401775	0.00350467
sl	0.025	0.025	0.025	0.016807	10.30641	12.6953	8.924359	9.615385	22	-2.388889	-11.69359	-9.304701	1.382051	-3.079914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11917	0.0375	0.0275	0.0475	0.733333	NA	NA	NA	NA	NA	NA	NA	NA	-0.3881006	-0.5287166	0.00473841	0.00680544
sl	0.175	0.175	-0.3375	0.109375	9.216667	11.75491	6.834615	8.025641	21	-2.53824	-11.78333	-9.245094	2.382051	-3.729265	2.190476	2.44898	4.142857	3.166667	2	-0.258503	0.190476	0.44898	-1.952381	0.717687	0.068744	0.04625	0.03625	0.06125	0.783784	0.0369189	0.0139547	66.2381	26.6894	0.9729072	0.0229642	0.9089893	39.5487	-0.07126508	-0.1201841	0.00073115	0.0013086
sl	0	0	-0.125	0.050909	11.6282	12.6953	9.192308	10.41026	18	-1.067094	-6.371795	-5.304701	2.435897	-2.285042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.107801	0.05	0.04	0.07	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.1910063	-0.1841418	0.00186155	0.0019106
sl	0.125	0.125	0.125	0.086957	13.05	11.75491	12.53974	12.79487	11	1.295094	2.05	0.754906	0.510256	1.039965	6.2	6.72	7.3	6.75	8	-0.52	-1.8	-1.28	-1.1	0.03	0.179804	0.055	0.039375	0.08	0.715909	NA	NA	77	36.8092	NA	NA	0.7380576	40.1908	0.2477858	0.08662983	0.0024507	0.0009805
sl	0.525	0.475	0.475	0.306526	13.83846	12.2251	14.87949	14.35897	13	1.613359	0.838462	-0.774897	-1.041026	2.133872	7.457143	7.782664	12.94286	10.2	9	-0.325521	-1.542857	-1.217336	-5.485714	2.417336	0.223952	0.04875	0.03875	0.06875	0.794872	0.0408385	0.0150115	82.1381	35.4474	1.000809	0.025827	0.8403521	46.6907	0.224888	0.2003734	0.00249876	0.00219889
sl	0	0	-0.025	0.033898	12.47051	11.75491	14.04231	13.25641	13	0.715606	-0.529487	-1.245094	-1.571795	1.501504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217661	0.06	0.029375	0.08625	0.489583	NA	NA	NA	NA	NA	NA	NA	NA	0.208773	0.2909223	0.0029641	0.0039509
sl	0.025	0.025	0.025	0.016807	12.61923	12.2251	13.79103	13.20513	14	0.394128	-1.380769	-1.774897	-1.171795	0.980026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220986	0.06125	0.030625	0.0875	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.1457377	0.1082358	0.0021673	0.0016594
sl	0	0	-0.0125	0.016807	11.11538	11.75491	11.44872	11.28205	15	-0.639522	-3.884615	-3.245094	-0.333333	-0.472855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184952	0.06125	0.030625	0.0875	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.1551371	0.1926792	0.0029514	0.0035948
sl	0	0	-0.0125	0.016807	8.611538	10.10922	7.234615	7.923077	16	-1.497681	-7.388462	-5.890781	1.376923	-2.186143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119528	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.1322103	0.0467205	0.00117049	0.0003781
sl	0.725	0.275	-0.2125	0.109375	9.516667	10.81451	8.791026	9.153846	17	-1.297847	-7.483333	-6.185486	0.725641	-1.660668	9.147783	8.912268	7.852217	8.5	10	0.235515	-0.852217	-1.087732	1.295567	-0.412268	0.106312	0.04875	0.03875	0.06375	0.794872	0.0154668	0.0419398	27.4631	66.3455	-0.9975395	0.026473	-0.8820327	38.8824	-0.3196206	0.04436172	0.00363765	0.00040958
sl	0.125	0.125	0.125	0.086957	9.388462	10.57942	6.560256	7.974359	13	-1.190954	-3.611538	-2.420584	2.828205	-2.605057	1.4	1.44	1.1	1.25	2	-0.04	-0.6	-0.56	0.3	-0.19	0.085581	0.04375	0.038125	0.055	0.871429	NA	NA	129.2	21.9849	NA	NA	1.771006	107.2151	-0.7481688	-0.9443857	0.0089521	0.01296984
sl	0	0	-0.0125	0.016807	8.957692	11.04961	5.042308	7	14	-2.09192	-5.042308	-2.950388	3.915385	-4.049612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.080445	0.04625	0.040625	0.0575	0.878378	NA	NA	NA	NA	NA	NA	NA	NA	-0.3853344	-0.4701998	0.0078251	0.0098685
sl	0.025	0.025	0.025	0.016807	9.1	11.28471	5.053846	7.076923	14	-2.18471	-4.9	-2.71529	4.046154	-4.207787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078824	0.04625	0.040625	0.0575	0.878378	NA	NA	NA	NA	NA	NA	NA	NA	-0.4107117	-0.5363192	0.0082422	0.0113827
sl	0.4	0.4	0.3875	0.275271	7.811538	10.10922	4.137179	5.974359	14	-2.297681	-6.188462	-3.890781	3.674359	-4.13486	4.866667	6.027312	3.666667	4.266667	9	-1.160645	-4.133333	-2.972688	1.2	-1.760645	0.051022	0.05	0.034375	0.06875	0.6875	0.0244964	0.0238517	43.6875	40.2246	0.02667067	0.0006447	0.08258327	3.4629	-0.740521	-0.8862771	0.0128338	0.0166291
sl	0.075	0.075	0.075	0.051282	7.426923	9.874121	4.008974	5.717949	14	-2.447198	-6.573077	-4.125879	3.417949	-4.156173	2	2	2	2	2	0	0	0	0	0	0.051607	0.05	0.034375	0.06875	0.6875	NA	NA	143.667	29.6164	NA	NA	1.57917	114.0506	-0.4194189	-0.4934892	0.0087887	0.0106385
sl	0	0	-0.0125	0.016807	7.810256	11.51981	10.44615	9.128205	14	-3.709552	-6.189744	-2.480192	-2.635897	-2.391603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177452	0.055	0.0325	0.07	0.590909	NA	NA	NA	NA	NA	NA	NA	NA	-0.02194422	0.08645696	0.0004436	0.0016673
sl	0.05	0.05	0.05	0.033898	12.99615	15.28138	12.08077	12.53846	14	-2.285224	-1.003846	1.281378	0.915385	-2.742917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.152247	0.05	0.04	0.065	0.8	0.214525	0.00723487	200	19.5804	3.389514	0.2072901	2.323788	180.4196	-0.8870549	-0.7576814	0.00995374	0.00758399
sl	0.5	0.5	0.2	0.040072	13.92821	16.22177	12.43077	13.17949	13	-2.293566	0.928205	3.221771	1.497436	-3.042284	12.20526	11.55665	10.63684	11.42105	12	0.648609	0.205263	-0.443346	1.568421	-0.135601	0.12704	0.05	0.04	0.065	0.8	0.0163952	0.0149338	33.2474	32.9632	0.09336151	0.0014614	0.008584781	0.2842	-0.8822675	-0.7734741	0.00937786	0.00694553
sl	0.05	0.05	0.05	0.033898	15.85769	17.39726	13.93718	14.89744	13	-1.539569	2.857692	4.397261	1.920513	-2.499825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.143894	0.0375	0.031875	0.045	0.85	0.214525	0.0101215	200	24.9858	3.053764	0.2044035	2.08001	175.0142	-0.5968784	-0.3878936	0.00773286	0.00438142
sl	0.1	0.1	0.1	0.068966	13.40769	16.69197	16.54103	14.97436	15	-3.284275	-1.592308	1.691967	-3.133333	-1.717608	11.33333	10.90909	8.666667	10	11	0.424242	0.333333	-0.090909	2.666667	-0.909091	0.143026	0.03875	0.033125	0.04625	0.854839	0.0246048	0.0096254	53.5	25.5238	0.9385361	0.0149794	0.7400703	27.9762	-0.5919587	-0.5627021	0.0065823	0.00590928
sl	0	0	-0.0125	0.016807	12.86282	16.22177	12.82949	12.84615	19	-3.35895	-6.137179	-2.778229	0.033333	-3.375617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141278	0.04375	0.03375	0.05375	0.771429	NA	NA	NA	NA	NA	NA	NA	NA	-0.5567242	-0.3880799	0.007563	0.00450067
sl	0.1	0.1	0.1	0.068966	8.508974	12.2251	6.721795	7.615385	18	-3.716128	-9.491026	-5.774897	1.787179	-4.609718	2	2.181818	3.333333	2.666667	2	-0.181818	0	0.181818	-1.333333	0.484848	0.108441	0.0375	0.031875	0.04875	0.85	0.129476	0.0123192	107.833	25.4175	2.352337	0.1171568	1.445146	82.4155	-0.9326501	-0.5388176	0.0161375	0.0071515
sl	0	0	-0.0125	0.016807	8.361538	10.57942	1.792308	5.076923	13	-2.217877	-4.638462	-2.420584	6.569231	-5.502493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061106	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.6592842	-0.5421486	0.0122787	0.0090009
sl	0	0	-0.3375	0.145759	9.280769	11.75491	4.411538	6.846154	18	-2.474137	-8.719231	-6.245094	4.869231	-4.908752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092406	0.04875	0.03875	0.06875	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.01760111	-0.08003778	0.00014494	0.00065082
sl	0.075	0.075	0.075	0.051282	9.976923	11.75491	5.920513	7.948718	17	-1.777983	-7.023077	-5.245094	4.05641	-3.806188	2	2	3	2.5	1	0	1	1	-1	0.5	0.141673	0.0575	0.035	0.08	0.608696	0.0445234	0.0130257	76.3333	28.8851	1.229091	0.0314977	0.9717834	47.4482	0.02756518	-0.1755396	0.0002972	0.0021004
sl	0.7	0.3	0.45	0.215278	10.12436	12.4602	6.952564	8.538462	22	-2.335842	-11.87564	-9.539799	3.171795	-3.921739	6.214286	8.480115	6.452381	6.333333	16	-2.265829	-9.785714	-7.519885	-0.238095	-2.146781	0.165008	0.05875	0.043125	0.09	0.734043	0.0225499	0.0266999	43.0529	40.75	-0.1689292	0.00415	0.05497375	2.3029	-0.03864414	-0.1183453	0.000438	0.00137
sl	0.025	0.025	0.025	0.016807	10.31538	12.6953	7.530769	8.923077	21	-2.379914	-10.68462	-8.304701	2.784615	-3.772222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144219	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	-0.2838464	-0.3803833	0.0049578	0.0070271
sl	0.275	0.275	0.1375	0.034323	10.47564	13.16549	8.447436	9.461538	23	-2.689854	-12.52436	-9.834505	2.028205	-3.703957	2.618182	3.755589	4.381818	3.5	7	-1.137407	-4.381818	-3.244411	-1.763636	-0.255589	0.132986	0.05375	0.038125	0.07875	0.709302	0.0639124	0.0223218	85.5273	35.6121	1.05195	0.0415906	0.8761502	49.9152	-0.2703729	-0.392585	0.0043528	0.0065535
sl	0.05	0.05	0.0375	0.017094	9.25	13.40059	8.955128	9.102564	23	-4.150593	-13.75	-9.599407	0.294872	-4.298029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124835	0.0525	0.0425	0.0675	0.809524	0.0335708	0.0137362	56	28.0156	0.893622	0.0198346	0.6925902	27.9844	0.1470885	-0.1779837	0.00148677	0.0022743
sl	0.025	0.025	-0.1625	0.094952	9.197436	13.87079	8.853846	9.025641	25	-4.673354	-15.80256	-11.12921	0.34359	-4.845148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115439	0.0475	0.0375	0.0625	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	0.4830855	0.1792773	0.00576531	0.0025064
sl	0.075	0.075	-0.25	0.132626	9.508974	14.34099	8.901282	9.205128	26	-4.832011	-16.49103	-11.65901	0.607692	-5.135858	4.666667	4.666667	7.333333	6	2	0	2.666667	2.666667	-2.666667	1.333333	0.111809	0.05125	0.035625	0.07	0.695122	0.0185644	0.0157745	40	35.6344	0.1628511	0.0027899	0.115568	4.3656	0.1485213	0.1699419	0.0017167	0.0019851
sl	0.025	0.025	0.0125	0.008475	9.565385	11.99	8.742308	9.153846	13	-2.42462	-3.434615	-1.009996	0.823077	-2.836158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092244	0.05875	0.03625	0.08125	0.617021	NA	NA	NA	NA	NA	NA	NA	NA	0.05001212	-0.07409788	0.000734	0.0011976
sl	0	0	-0.0125	0.016807	9.655128	11.75491	8.857692	9.25641	11	-2.099778	-1.344872	0.754906	0.797436	-2.498496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08379	0.05625	0.03375	0.07875	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.07890837	-0.05705775	0.001044	0.000794
sl	0	0	-0.0125	0.016807	9.779487	11.51981	5.707692	7.74359	12	-1.740321	-2.220513	-0.480192	4.071795	-3.776218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066276	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	0.02235182	-0.01614634	0.0003009	0.0002196
sl	0.175	0.175	-0.1	0.014399	11.2	13.16549	16.08205	13.64103	19	-1.965495	-7.8	-5.834505	-4.882051	0.475531	4.095238	4.489796	4.571429	4.333333	6	-0.394558	-1.904762	-1.510204	-0.47619	-0.156463	0.136338	0.04625	0.040625	0.0575	0.878378	0.040841	0.00985601	70.8571	22.6847	1.421605	0.03098499	1.138974	48.1724	-0.06522531	-0.3882672	0.00035967	0.00305136
sl	0.025	0.025	0.025	0.016807	10.61923	12.4602	15.79103	13.20513	17	-1.84097	-6.380769	-4.539799	-5.171795	0.744927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127361	0.05375	0.038125	0.0725	0.709302	NA	NA	NA	NA	NA	NA	NA	NA	-0.1836806	-0.3776589	0.00135856	0.00325859
sl	0	0	-0.0125	0.016807	10.54487	13.40059	15.25	12.89744	19	-2.855721	-8.455128	-5.599407	-4.705128	-0.503157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118334	0.05375	0.038125	0.0725	0.709302	NA	NA	NA	NA	NA	NA	NA	NA	-0.02746517	-0.2101487	0.0002842	0.0025591
sl	0	0	-0.0125	0.016807	10.54487	13.40059	15.25	12.89744	19	-2.855721	-8.455128	-5.599407	-4.705128	-0.503157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118334	0.05375	0.038125	0.0725	0.709302	NA	NA	NA	NA	NA	NA	NA	NA	-0.05997579	-0.2101487	0.000634	0.0025591
sl	0.05	0.05	-0.4625	0.207188	13.45	16.92706	27.1141	20.28205	18	-3.477065	-4.55	-1.072935	-13.6641	3.354986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265857	0.05125	0.035625	0.07	0.695122	0.243293	0.0154706	156.5	35.6223	2.755325	0.2278224	1.480084	120.8777	0.3119859	0.2587981	0.00354816	0.0030247
sl	0.05	0.05	0.05	0.033898	14.71667	16.92706	20.71923	17.71795	16	-2.210398	-1.283333	0.927065	-6.002564	0.790884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.154997	0.04875	0.033125	0.06125	0.679487	0.0676702	0.0118914	143	26.244	1.73883	0.0557788	1.695407	116.756	-0.3854202	-0.5960625	0.0051781	0.0089797
sl	0.05	0.05	0.05	0.033898	11.40897	15.04628	10.79615	11.10256	16	-3.637306	-4.591026	-0.95372	0.612821	-3.943716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.100738	0.04125	0.035625	0.04875	0.863636	NA	NA	200	25.3634	NA	NA	2.06501	174.6366	-0.3342739	-0.4115108	0.00392088	0.00499918
sl	0.05	0.05	0.05	0.033898	10.96026	14.57608	7.655128	9.307692	16	-3.615827	-5.039744	-1.423916	3.305128	-5.268392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.102507	0.04125	0.035625	0.04875	0.863636	NA	NA	200	26.3101	NA	NA	2.028364	173.6899	-0.3878915	-0.5121509	0.0047976	0.0067988
sl	0.2	0.2	0.2	0.142857	10.83846	14.10589	7.725641	9.282051	15	-3.267426	-4.161538	-0.894112	3.112821	-4.823836	5.892857	5.013774	7.535714	6.714286	3	0.879083	2.892857	2.013774	-1.642857	1.700512	0.107235	0.04625	0.040625	0.0575	0.878378	0.0756849	0.0104321	75.9286	21.745	1.981691	0.0652528	1.25041	54.1836	-0.8270348	-1.051266	0.00861246	0.01182208
